config,model,feature,importance,method,target
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,funding_rate_btc_eth_mean,0.24139267550866392,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,vix_change_21d,0.202723555707868,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,recovery_from_drawdown,-0.18708099250121055,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,vix_change_5d,-0.1744530219779406,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,tvl_acceleration,-0.1557603179041303,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,risk_appetite_recovery_score,0.14744158617993525,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,distance_from_90d_lows,0.1458238919622589,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,top20_30d_high_pct,0.11054352574514092,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,tvl_percentile,-0.09327264151202075,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,jump_intensity,0.08293185019466609,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,top20_above_30dma_pct,0.035270432303496954,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,market_dollar_volume_growth_30d,0.027374137626954915,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,open_interest_growth_7d,0.0,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,long_short_ratio_btc_eth_mean,0.0,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,taker_imbalance_btc_eth_mean,0.0,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_30d,-0.9228646361338206,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,downside_to_upside_volatility_ratio,-0.6400322202989056,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,dow_vol_level,0.5310478456213484,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,volume_confirmation_of_price_trend,-0.4830248234533781,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,basis_close_btc_eth_mean,0.45563018919058845,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_14d,0.44657705707631373,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,equity_realized_vol_21d,-0.43423975199238274,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_percentile,0.32561442682021213,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,dispersion_acceleration,-0.31286330645598426,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,combined_crypto_liquidity_impulse,0.29745637886398546,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,equity_momentum_21d,-0.28956855914839974,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,volatility_of_volatility,0.28480361435534085,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_acceleration,-0.25643035276949905,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,vix_level,0.23593944272812004,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,funding_rate_btc_eth_mean,0.21351705976665303,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,upside_semivariance,-0.1591866648101054,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,vix_change_5d,-0.12997352395510975,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,falling_vix_after_high_vix,0.10109176323251037,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,recovery_from_drawdown,-0.09661385575639082,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,distance_from_90d_lows,0.07031597992825578,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,tvl_acceleration,-0.06726447302299195,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,risk_appetite_recovery_score,0.0625507795171824,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,top20_30d_high_pct,0.05417452450379937,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,vix_change_21d,0.0504440650359672,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,tvl_percentile,0.0,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,jump_intensity,0.0,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,top20_above_30dma_pct,0.0,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,market_dollar_volume_growth_30d,0.0,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,open_interest_growth_7d,0.0,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,long_short_ratio_btc_eth_mean,0.0,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__elastic_net_logistic,elastic_net_logistic,taker_imbalance_btc_eth_mean,0.0,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,dow_vol_level,0.07677031517673609,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,eth_btc_relative_strength_30d,0.06545978676959757,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,tvl_percentile,0.06483387172894706,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,dispersion_acceleration,0.06144004873267615,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,stablecoin_supply_percentile,0.05895554633699842,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,vix_level,0.05649377821954995,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,recovery_from_drawdown,0.04953114880302288,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,upside_semivariance,0.046234108263471324,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,funding_rate_btc_eth_mean,0.04515189348080933,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,volatility_of_volatility,0.04353606176219599,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,basis_close_btc_eth_mean,0.04323210052701921,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,stablecoin_supply_acceleration,0.0422499981799041,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,downside_to_upside_volatility_ratio,0.041001525345762395,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,equity_realized_vol_21d,0.03772327083395203,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,vix_change_5d,0.03464479937896528,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,tvl_acceleration,0.03304247009689903,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,combined_crypto_liquidity_impulse,0.029512264680920598,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,vix_change_21d,0.026833760382563382,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,distance_from_90d_lows,0.024346094028678503,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,market_dollar_volume_growth_30d,0.023922714553920484,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,equity_momentum_21d,0.022050237927392403,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,eth_btc_relative_strength_14d,0.014897482577383813,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,top20_above_30dma_pct,0.01467644481767505,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,risk_appetite_recovery_score,0.013547644353957663,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,volume_confirmation_of_price_trend,0.012058535540923962,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,jump_intensity,0.008938644711689116,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,top20_30d_high_pct,0.005708467066019939,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,falling_vix_after_high_vix,0.0032069857223680593,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,open_interest_growth_7d,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,long_short_ratio_btc_eth_mean,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__random_forest,random_forest,taker_imbalance_btc_eth_mean,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,basis_close_btc_eth_mean,0.17543546674797486,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,dispersion_acceleration,0.10744026944586381,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,eth_btc_relative_strength_30d,0.0874177751398936,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,volatility_of_volatility,0.08447795610151422,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,dow_vol_level,0.07700854631740142,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,upside_semivariance,0.07019486941133903,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,stablecoin_supply_acceleration,0.06531013473404072,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,vix_change_5d,0.0489275635688276,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,downside_to_upside_volatility_ratio,0.03977481374894878,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,eth_btc_relative_strength_14d,0.03156996381352829,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,tvl_percentile,0.031079881066866627,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,stablecoin_supply_percentile,0.030380664426610565,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,vix_change_21d,0.02939158057202516,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,tvl_acceleration,0.02930213007110648,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,distance_from_90d_lows,0.021422498077659453,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,equity_realized_vol_21d,0.020330429253480945,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,jump_intensity,0.01809188040991445,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,vix_level,0.00855211847855475,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,volume_confirmation_of_price_trend,0.00747041573873728,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,recovery_from_drawdown,0.006249875159980947,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,funding_rate_btc_eth_mean,0.004620149804585477,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,market_dollar_volume_growth_30d,0.003719383551050832,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,combined_crypto_liquidity_impulse,0.0018316343600946615,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,top20_30d_high_pct,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,equity_momentum_21d,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,top20_above_30dma_pct,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,risk_appetite_recovery_score,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,falling_vix_after_high_vix,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,open_interest_growth_7d,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,long_short_ratio_btc_eth_mean,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__gradient_boosting,gradient_boosting,taker_imbalance_btc_eth_mean,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,dow_vol_level,0.05557185411453247,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,basis_close_btc_eth_mean,0.04976809024810791,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,upside_semivariance,0.047931887209415436,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,eth_btc_relative_strength_30d,0.046535689383745193,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,distance_from_90d_lows,0.04591779038310051,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,stablecoin_supply_percentile,0.04507717862725258,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,stablecoin_supply_acceleration,0.044383518397808075,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,eth_btc_relative_strength_14d,0.042902082204818726,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,recovery_from_drawdown,0.04242073744535446,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,volatility_of_volatility,0.04064127430319786,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,dispersion_acceleration,0.03989724442362785,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,tvl_acceleration,0.03960016742348671,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,tvl_percentile,0.03891749307513237,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,top20_30d_high_pct,0.03852424770593643,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,downside_to_upside_volatility_ratio,0.03769624978303909,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,funding_rate_btc_eth_mean,0.03746896982192993,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,vix_change_21d,0.036171238869428635,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,equity_realized_vol_21d,0.03480737283825874,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,vix_change_5d,0.033668290823698044,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,equity_momentum_21d,0.033556677401065826,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,combined_crypto_liquidity_impulse,0.033282939344644547,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,market_dollar_volume_growth_30d,0.032871026545763016,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,vix_level,0.025784432888031006,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,jump_intensity,0.02447003312408924,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,risk_appetite_recovery_score,0.02175111509859562,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,top20_above_30dma_pct,0.018991589546203613,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,volume_confirmation_of_price_trend,0.011390787549316883,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,falling_vix_after_high_vix,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,open_interest_growth_7d,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,long_short_ratio_btc_eth_mean,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__xgboost,xgboost,taker_imbalance_btc_eth_mean,0.0,model_importance,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,equity_realized_vol_21d,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,equity_momentum_21d,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,dow_vol_level,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,vix_level,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,vix_change_5d,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,vix_change_21d,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,recovery_from_drawdown,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,tvl_percentile,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,jump_intensity,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,stablecoin_supply_percentile,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,eth_btc_relative_strength_30d,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,upside_semivariance,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,distance_from_90d_lows,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,top20_30d_high_pct,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,downside_to_upside_volatility_ratio,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,top20_above_30dma_pct,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,dispersion_acceleration,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,risk_appetite_recovery_score,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,volume_confirmation_of_price_trend,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,volatility_of_volatility,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,tvl_acceleration,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,market_dollar_volume_growth_30d,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,combined_crypto_liquidity_impulse,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,stablecoin_supply_acceleration,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,eth_btc_relative_strength_14d,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,falling_vix_after_high_vix,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,funding_rate_btc_eth_mean,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,basis_close_btc_eth_mean,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,open_interest_growth_7d,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,long_short_ratio_btc_eth_mean,0.0,not_available,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__shallow_mlp,shallow_mlp,taker_imbalance_btc_eth_mean,0.0,not_available,target_b_eth_30d_gt_20
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,risk_appetite_recovery_score,1.0731837871462286,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,vix_change_21d,0.9448445303560066,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,jump_intensity,-0.8230097651681184,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,eth_btc_relative_strength_30d,-0.7833179263952003,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,distance_from_90d_lows,0.6161761099739272,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,equity_momentum_21d,-0.6026541056872552,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,basis_close_btc_eth_mean,0.45541664629604217,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,equity_realized_vol_21d,0.4134071037646041,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,tvl_percentile,0.3733206495676928,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,downside_to_upside_volatility_ratio,-0.371444270486704,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,volume_confirmation_of_price_trend,-0.28258003422539035,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,dispersion_acceleration,-0.2654244487519878,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,vix_change_5d,-0.24814261223731085,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,vix_level,0.221203392682705,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,tvl_acceleration,0.21845823710102036,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,falling_vix_after_high_vix,0.18885133665081624,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,upside_semivariance,0.17808013400410627,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,recovery_from_drawdown,0.1775037770873324,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,eth_btc_relative_strength_14d,0.14324355749377887,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,funding_rate_btc_eth_mean,-0.14209413244381733,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,top20_30d_high_pct,0.10608811742535834,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,stablecoin_supply_percentile,0.0787478456835453,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,market_dollar_volume_growth_30d,0.07162984216474504,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,top20_above_30dma_pct,0.06974545868412223,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,dow_vol_level,0.053365767642880355,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,volatility_of_volatility,-0.050769032284616024,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,stablecoin_supply_acceleration,-0.049790058983379876,coefficient,target_c_eth_beats_btc_30d_gt_5
target_c_eth_beats_btc_30d_gt_5__logistic_regression,logistic_regression,combined_crypto_liquidity_impulse,-0.013314946946466049,coefficient,target_c_eth_beats_btc_30d_gt_5
