asset,direction,entry_time,exit_time,entry_price,exit_price,qty,notional,bars_held,exit_reason,gross_pnl,entry_cost,exit_cost,funding,net_pnl,ret_on_notional,equity_after
ETH,1,2024-10-07 19:00:00+00:00,2024-10-08 19:00:00+00:00,2425.21,2440.56,9.174793303478944,22250.80046753017,24,time_stop,140.83307720840097,25.032150525971442,25.032150525971442,0.0,90.76877615645807,0.004079348798660697,89495.98985022822
DOT,1,2024-10-09 21:00:00+00:00,2024-10-10 03:00:00+00:00,3.96,4.067785714285715,6225.433431379202,24652.71638826164,6,target,671.0127891393759,79.79209913812514,105.70318699813417,0.0,485.5175030031165,0.019694280149764553,89953.8893882529
ETH,1,2024-10-09 21:00:00+00:00,2024-10-10 16:00:00+00:00,2356.29,2420.7149999999997,10.418625128082475,24549.302203049454,19,target,671.2199238767106,27.617964978430635,27.617964978430635,0.0,615.9839939198492,0.025091710909947298,90577.58546705604
UNI,1,2024-10-10 14:00:00+00:00,2024-10-10 17:00:00+00:00,7.916,8.435,1299.9116963620363,10290.10098840188,3,target,674.654170411897,19.905880095129287,21.87214290089904,0.0,632.8761474158687,0.06150339516873473,91230.36749456704
UNI,1,2024-10-10 19:00:00+00:00,2024-10-11 19:00:00+00:00,8.036,7.904,960.319657837548,7717.128770382536,24,time_stop,-126.76219483455603,17.86501344587864,19.806883841926254,0.0,-164.43409212236094,-0.02130767763697819,91065.93340244469
DOGE,1,2024-10-15 12:00:00+00:00,2024-10-15 13:00:00+00:00,0.11292,0.11781214285714287,139610.49798885518,15764.817432901527,1,target,682.9945005183353,23.389034003875636,23.01676975718499,0.0,636.5886967572746,0.04038034055685921,91607.80350468618
ADA,1,2024-10-15 12:00:00+00:00,2024-10-15 13:00:00+00:00,0.3552,0.3670714285714286,57517.85294035075,20430.341364412587,1,target,682.8190827633077,55.19755411320191,55.15318594854696,0.0,572.4683427015589,0.028020498164496453,92235.46940150094
PEPE,1,2024-10-15 12:00:00+00:00,2024-10-15 13:00:00+00:00,1.0121e-05,1.0872071428571429e-05,908450438.6180851,9194.42688925364,1,target,682.3111687192259,13.086599401873643,12.222676978025568,0.0,657.0018923393267,0.07145653560062828,92905.55789324215
BTC,1,2024-10-15 15:00:00+00:00,2024-10-15 18:00:00+00:00,65368.8,67255.11428571428,0.36939320741848863,24146.790697097702,3,target,696.7916841993136,27.165139534234914,27.165139534234914,0.0,642.4614051308439,0.026606492481340963,93508.6481107699
SUI,1,2024-10-15 12:00:00+00:00,2024-10-15 20:00:00+00:00,2.1135,2.0198714285714288,4857.584309394753,10266.504437905813,8,stop,-454.8086794824743,13.910122569951152,17.027059655173545,0.0,-485.74586170759903,-0.04731365623474884,93036.81237163224
WLD,1,2024-10-15 12:00:00+00:00,2024-10-16 06:00:00+00:00,2.431,2.258142857142857,2631.8654037202205,6398.064796443856,18,stop,-454.93673407163857,12.524318430755056,11.682411349202999,0.0,-479.1434638515966,-0.07488881077258111,92570.1932262114
ETH,1,2024-10-15 15:00:00+00:00,2024-10-16 15:00:00+00:00,2567.75,2607.79,7.669018935500095,19692.12337163037,24,time_stop,307.0675181774235,22.153638793084166,22.153638793084166,0.0,262.7602405912552,0.0133434183623795,92855.10710559574
SOL,1,2024-10-15 15:00:00+00:00,2024-10-16 15:00:00+00:00,152.34,155.73,100.46270074256655,15304.48783112259,24,time_stop,340.5685555172993,17.21754881001291,17.368055232317552,0.0,305.98295147496884,0.019993021318409247,93178.30760588072
WLD,1,2024-10-17 18:00:00+00:00,2024-10-18 16:00:00+00:00,2.118,2.2975714285714286,3891.6954250666154,8242.61091029109,22,target,698.8373070441056,17.013230948607355,13.937085403572846,0.0,667.8869906919255,0.0810285718883143,93803.86141804296
LTC,1,2024-10-18 03:00:00+00:00,2024-10-19 03:00:00+00:00,72.76,73.78,232.73699522645396,16933.94377267679,24,time_stop,237.3917351309821,42.33317852969327,39.44478291619641,0.0,155.61377368509244,0.009189458508547663,94001.80837025774
DOGE,1,2024-10-20 13:00:00+00:00,2024-10-21 00:00:00+00:00,0.13768,0.1443185714285714,106199.58983082719,14621.559527908286,11,target,705.0135627769323,20.03973235983135,19.949748265060443,0.0,665.0240821520406,0.04548243167103371,94666.83245240978
XLM,1,2024-10-21 14:00:00+00:00,2024-10-22 14:00:00+00:00,0.09561,0.09597,331665.57916259737,31710.546023735933,24,time_stop,119.39960849853479,215.81648313858017,124.84723744414265,0.0,-221.264112084188,-0.006977619115059315,94445.5683403256
ETH,1,2024-10-23 17:00:00+00:00,2024-10-23 18:00:00+00:00,2492.01,2448.4628571428575,10.844060269367818,27023.506631867298,1,stop,-472.2278417016259,30.40144496085071,30.40144496085071,0.0,-533.0307316233273,-0.019724706304205322,93912.53760870227
AAVE,1,2024-10-25 18:00:00+00:00,2024-10-25 22:00:00+00:00,144.96,141.34285714285716,129.76010721322987,18810.025141629805,4,stop,-469.3608449484251,41.46674881633441,67.90466950951902,0.0,-578.7322632742786,-0.03076722433472165,93293.43672641074
ETH,1,2024-10-25 18:00:00+00:00,2024-10-25 23:00:00+00:00,2486.81,2428.847142857143,8.10109630873118,20145.887311515784,5,stop,-469.5626880435119,22.664123225455256,22.664123225455256,0.0,-514.8909344944224,-0.02555811647968966,92801.20991514178
SOL,1,2024-10-25 18:00:00+00:00,2024-10-25 23:00:00+00:00,167.95,162.94,93.70246854837998,15737.329592700416,5,stop,-469.44936742738287,17.70449579178797,17.70449579178797,0.0,-504.8583590109588,-0.03208030663888057,92314.05605192261
SOL,1,2024-10-25 23:00:00+00:00,2024-10-26 20:00:00+00:00,163.77,172.90285714285716,75.8092905165953,12415.287507902813,21,target,692.35542038942,13.967198446390665,13.967198446390665,0.0,664.4210234966388,0.053516362232748055,92875.09686048905
XRP,1,2024-10-26 00:00:00+00:00,2024-10-27 00:00:00+00:00,0.502,0.5126,37260.70484281054,18704.873831090892,24,time_stop,394.9634713337896,40.61148892047425,42.44315157211027,0.0,311.9088308412051,0.016675270502106036,93227.61718025073
ADA,1,2024-10-26 00:00:00+00:00,2024-10-27 00:00:00+00:00,0.326,0.3316,36079.12522636257,11761.794823794198,24,time_stop,202.0431012676302,31.60186941432011,33.6004557765195,0.0,136.84077607679058,0.011634344768534872,93396.05982574185
WLD,1,2024-10-26 00:00:00+00:00,2024-10-27 00:00:00+00:00,1.916,1.999,3936.5556613779854,7542.44064720022,24,time_stop,326.7341198943735,16.54839473387698,16.20680505655958,0.0,293.97892010393696,0.038976630225530905,93706.58714057966
PEPE,1,2024-10-26 00:00:00+00:00,2024-10-27 00:00:00+00:00,8.781e-06,8.995e-06,1099249471.5648043,9652.509609810546,24,time_stop,235.2393869148681,14.618461861527077,15.848010933062053,0.0,204.77291412027898,0.021214473996705834,93925.97851656147
DOT,1,2024-10-28 16:00:00+00:00,2024-10-28 22:00:00+00:00,4.016,4.1372857142857145,5808.143547843891,23325.504488141065,6,target,704.44483887421,65.59798542725711,60.40471216835642,0.0,578.4421412785964,0.02479869799054861,94504.42065784006
ETH,1,2024-10-29 20:00:00+00:00,2024-10-30 09:00:00+00:00,2625.32,2693.7735714285714,10.354217320470823,27183.133815778463,13,target,708.7831549337985,30.58102554275077,30.58102554275077,0.0,647.6211038482969,0.023824372430245145,95114.4325938887
PEPE,1,2024-10-29 20:00:00+00:00,2024-10-30 14:00:00+00:00,9.541e-06,1.0035357142857144e-05,1433041255.5369573,13672.64661907811,18,target,708.4341806836641,21.660293324136354,17.43262443932459,0.0,669.3412629202031,0.048954769443557374,95761.46412169229
DOGE,1,2024-10-29 20:00:00+00:00,2024-10-30 20:00:00+00:00,0.16986,0.1697,68148.89503566382,11575.771310757858,24,time_stop,-10.90382320570766,15.948874475520531,16.495595780188257,0.0,-43.348293461416446,-0.0037447434212121164,95715.23546548208
BCH,1,2024-10-30 09:00:00+00:00,2024-10-31 09:00:00+00:00,369.0,376.1,48.24645131574072,17802.940535508325,24,time_stop,342.5498043417602,43.97002844075297,50.393527444577195,0.0,248.18624845643004,0.013940744674252971,96007.39174237926
PEPE,1,2024-10-30 16:00:00+00:00,2024-10-31 14:00:00+00:00,9.601e-06,9.229285714285714e-06,1288105781.8060062,12367.103611119466,22,stop,-478.80732060846174,18.82923722432204,16.50950705712058,0.0,-514.1460648899043,-0.04157368459560953,95512.07491471368
BTC,1,2024-10-31 14:00:00+00:00,2024-10-31 15:00:00+00:00,71328.6,70585.8142857143,0.6429315553447406,45859.40773856286,1,stop,-477.5603745735657,51.591833705883225,51.591833705883225,0.0,-580.7440419853322,-0.01266357483934509,94931.33087272834
ETH,1,2024-10-31 15:00:00+00:00,2024-10-31 18:00:00+00:00,2555.7,2510.3042857142855,10.455979420793346,26722.346605721552,3,stop,-474.6566543636437,30.062639931436745,30.062639931436745,0.0,-534.7819342265173,-0.020012536403221957,94259.06200790712
LINK,1,2024-10-31 15:00:00+00:00,2024-10-31 18:00:00+00:00,11.771,11.508857142857144,1810.1059335955858,21306.75694435364,3,stop,-474.5063411639855,59.141956840837004,61.10519411747118,0.0,-594.7534921222938,-0.027913844123514317,93723.45047262567
LTC,1,2024-10-31 15:00:00+00:00,2024-10-31 18:00:00+00:00,69.97,68.92857142857143,455.34628527550893,31860.57958072736,3,stop,-474.2106313797786,78.34497375387818,85.44958594287851,0.0,-638.0051910765353,-0.020024908506763892,93163.79025530301
LTC,1,2024-11-01 07:00:00+00:00,2024-11-01 12:00:00+00:00,67.72,69.64642857142857,362.5925664527926,24554.768600183113,5,target,698.5086798022733,66.89173324858966,54.85233102497029,0.0,576.7646155287133,0.023488904534999862,93711.25525583168
BTC,1,2024-11-01 02:00:00+00:00,2024-11-01 14:00:00+00:00,69415.1,71277.41428571429,0.37519361381410343,26044.102222267375,12,target,698.7284269147718,29.299615000050796,29.299615000050796,0.0,640.1291969146702,0.0245786624338837,94380.6840677464
BTC,1,2024-11-01 16:00:00+00:00,2024-11-02 16:00:00+00:00,69393.8,69590.7,0.38255497369640884,26546.943333693856,24,time_stop,75.32507432082068,29.86531125040559,29.86531125040559,0.0,15.594451820009496,0.0005874292804255449,94295.79655760725
ETH,1,2024-11-01 16:00:00+00:00,2024-11-02 16:00:00+00:00,2500.05,2494.99,8.457838993129187,21145.020374772626,24,time_stop,-42.79666530523707,23.788147921619203,23.788147921619203,0.0,-90.37296114847547,-0.004273959520809743,94229.21174438039
SOL,1,2024-11-01 16:00:00+00:00,2024-11-02 16:00:00+00:00,164.12,164.79,104.21231285669506,17103.324786040794,24,time_stop,69.82224961398438,19.241240384295896,19.241240384295896,0.0,31.339768845392594,0.0018323787472580271,94279.79275361008
DOGE,1,2024-11-01 16:00:00+00:00,2024-11-02 16:00:00+00:00,0.1594,0.15864,65232.660630171005,10398.086104449258,24,time_stop,-49.57682207892885,13.759836972743107,13.885329137377752,0.0,-77.22198818904971,-0.0074265578697224905,94216.33060239378
ADA,1,2024-11-01 16:00:00+00:00,2024-11-02 16:00:00+00:00,0.3525,0.3561,52889.27938449696,18643.470983035175,24,time_stop,190.40140578419155,43.69273668049585,57.21780816903694,0.0,89.49086093465877,0.0048001180153680574,94349.51420000893
XRP,1,2024-11-03 03:00:00+00:00,2024-11-03 13:00:00+00:00,0.5003,0.4943142857142857,78734.03043770656,39390.63542798459,10,stop,-471.2794107628416,79.0058548932247,76.55821663031439,0.0,-626.8434822863807,-0.015913515369215075,93609.77417772253
DOGE,1,2024-11-03 03:00:00+00:00,2024-11-03 14:00:00+00:00,0.14976,0.14484285714285716,95763.81959380096,14341.589622367632,11,stop,-470.8843814883741,19.26449255928852,19.35414734589104,0.0,-509.50302139355364,-0.035526258581469614,93119.53564888827
BTC,1,2024-11-03 03:00:00+00:00,2024-11-03 15:00:00+00:00,68210.6,67555.95714285715,0.6916044881587973,47174.75710000446,12,stop,-452.7539381410969,53.07160173750502,53.07160173750502,0.0,-558.897141616107,-0.011847377198600437,92566.38614108185
XRP,1,2024-11-10 15:00:00+00:00,2024-11-10 21:00:00+00:00,0.5992,0.5775857142857143,23132.848645076007,13861.202908129542,6,stop,-499.99999999999955,26.99398239032777,23.05848464632784,0.0,-550.0524670366552,-0.03968288110940585,99414.41393142495
SOL,1,2024-11-10 21:00:00+00:00,2024-11-11 10:00:00+00:00,202.59,214.44,62.92051514647151,12747.067163523663,13,target,745.608104485687,14.340450558964122,14.340450558964122,0.0,716.9272033677588,0.056242521842144205,100102.63645985338
DOT,1,2024-11-10 15:00:00+00:00,2024-11-11 15:00:00+00:00,5.184,5.199,1894.4532813299106,9820.845810414257,24,time_stop,28.416799219948054,25.443285690465643,20.95427482460312,0.0,-17.98076129512071,-0.0018308770590872618,100110.09898424873
SHIB,1,2024-11-10 20:00:00+00:00,2024-11-11 20:00:00+00:00,2.5435e-05,2.7398e-05,190438493.9635894,4843.803093963897,24,time_stop,373.83076365052625,10.090315847930896,10.471381013487566,0.0,353.26906678910774,0.07293216919352767,100473.45836688577
XRP,1,2024-11-10 21:00:00+00:00,2024-11-11 20:00:00+00:00,0.5802,0.615107142857143,21356.676315717046,12391.14359837903,23,target,745.5005511064955,18.98562817147386,13.94003654817641,0.0,712.5748863868453,0.05750678948471407,101205.01888144409
ADA,1,2024-11-10 21:00:00+00:00,2024-11-11 21:00:00+00:00,0.5722,0.6091,9511.45221450453,5442.452957139492,24,time_stop,350.97258671521655,9.71904676785778,11.048856888930068,0.0,330.2046830584287,0.06067203256672365,101544.94261127038
SOL,1,2024-11-12 10:00:00+00:00,2024-11-12 13:00:00+00:00,215.83,206.44714285714286,54.102493623720086,11676.941198807506,3,stop,-507.6359687437053,13.136558848658446,13.136558848658446,0.0,-533.9090864410222,-0.04572336859035883,100968.49763777875
DOGE,1,2024-11-12 10:00:00+00:00,2024-11-12 13:00:00+00:00,0.40296,0.3524785714285714,10053.676794221501,4051.2296009994957,3,stop,-507.52396696772166,4.557633301124433,4.557633301124433,0.0,-516.6392335699704,-0.12752652514251678,100456.4160375099
ADA,1,2024-11-12 10:00:00+00:00,2024-11-12 13:00:00+00:00,0.6044,0.5596571428571429,11342.618938724489,6855.478886565082,3,stop,-507.50117880121627,10.965594872071152,15.76128442433616,0.0,-534.2280580976236,-0.07792716846441884,99933.15357428436
XRP,1,2024-11-12 10:00:00+00:00,2024-11-12 20:00:00+00:00,0.6475,0.7100928571428571,12163.615205909726,7875.940845826547,10,target,761.355428924192,9.263796347959605,11.918322674396668,0.0,740.1733099018358,0.09397903366606071,100682.59068053415
BTC,1,2024-11-12 10:00:00+00:00,2024-11-13 10:00:00+00:00,87734.6,87544.3,0.17982377183971354,15776.766692848532,24,time_stop,-34.22046378109801,17.7488625294546,17.7488625294546,0.0,-69.7181888400072,-0.004419041632377681,100607.73010395489
FIL,1,2024-11-13 04:00:00+00:00,2024-11-14 04:00:00+00:00,4.014,4.143,2442.0586790150314,9802.423537566337,24,time_stop,315.025569592938,22.891250268702258,31.148791775491677,0.0,260.985527548744,0.026624592025487944,100828.86850270008
BTC,1,2024-11-13 20:00:00+00:00,2024-11-14 20:00:00+00:00,90200.0,87624.1,0.18205025015837922,16420.932564285806,24,time_stop,-468.943239382968,18.473549134821532,18.473549134821532,0.0,-505.8903376526111,-0.030807649667405703,100326.71745086898
ETH,1,2024-11-13 20:00:00+00:00,2024-11-14 20:00:00+00:00,3159.02,3099.36,4.48361475690724,14163.82868936511,24,time_stop,-267.4924563970853,15.934307275535748,15.934307275535748,0.0,-299.36107094815674,-0.02113560376319233,100043.29068719636
SOL,1,2024-11-13 20:00:00+00:00,2024-11-14 20:00:00+00:00,210.88,213.71,50.993282321658064,10753.463375991252,24,time_stop,144.31098897029295,12.18247933225116,13.585001795490584,0.0,118.54350784255122,0.01102375148337955,100174.01667437116
WLD,1,2024-11-13 20:00:00+00:00,2024-11-14 20:00:00+00:00,2.265,2.272,3217.221107758166,7287.005809072246,24,time_stop,22.52054775430611,16.148043329663164,18.15135129439025,0.0,-11.778846869747301,-0.001616417933286503,100178.38587083107
LTC,1,2024-11-14 05:00:00+00:00,2024-11-15 05:00:00+00:00,80.33,80.97,101.11777643537258,8122.790981053479,24,time_stop,64.71537691863851,14.73426331330781,22.183981071172763,0.0,27.797132534157942,0.0034221159449990936,100220.91726667855
XLM,1,2024-11-15 16:00:00+00:00,2024-11-16 04:00:00+00:00,0.13616,0.14916071428571429,57810.89490640636,7871.53145045629,12,target,751.5829272796442,30.537233061912517,28.163068643461035,0.0,692.8826255742706,0.08802386548733235,100903.9395961935
XRP,1,2024-11-15 16:00:00+00:00,2024-11-16 05:00:00+00:00,0.8659,0.9591142857142856,8063.751963985636,6982.402825615162,13,target,751.6568795000886,9.860296059325586,8.017688244615771,0.0,733.7788951961472,0.10508973966730428,101647.57878744896
LTC,1,2024-11-16 16:00:00+00:00,2024-11-16 18:00:00+00:00,88.88,95.99857142857141,107.08806484980794,9517.98720385093,2,target,762.3140387808455,19.309606907391405,17.119053069360447,0.0,725.8853788040936,0.07626458864227136,102353.56274554877
XLM,1,2024-11-16 16:00:00+00:00,2024-11-16 20:00:00+00:00,0.17505,0.20466642857142858,25734.676782207207,4504.855170725372,4,target,762.1692167290411,14.194470701512191,11.915241945615168,0.0,736.0595040819137,0.16339249014378265,103103.8167203322
XRP,1,2024-11-16 16:00:00+00:00,2024-11-17 16:00:00+00:00,1.11,1.0849,4317.0310126935,4791.904424089786,24,time_stop,-108.35747841860739,5.7069500027676465,6.7535460747183125,0.0,-120.81797449609334,-0.025212934942675222,102914.5611395105
FIL,1,2024-11-17 02:00:00+00:00,2024-11-17 20:00:00+00:00,4.612,4.3144285714285715,1732.0551389893444,7988.238301018857,18,stop,-515.4101220735436,18.413528345411862,22.891603722470176,0.0,-556.7152541414256,-0.06969186861518885,102376.25941371448
LINK,1,2024-11-17 02:00:00+00:00,2024-11-17 22:00:00+00:00,14.173,13.620571428571429,932.8229586301303,13220.899792664837,20,stop,-515.3180544318159,33.938722359485475,41.051681573870404,0.0,-590.3084583651718,-0.04464964318787774,101819.8896777088
XLM,1,2024-11-16 23:00:00+00:00,2024-11-17 23:00:00+00:00,0.21417,0.1964,16824.250945086613,3603.2498249092,24,time_stop,-298.9669392941892,9.734884777254331,11.3761558126185,0.0,-320.077979884062,-0.08883036021298574,101509.54658260198
ADA,1,2024-11-17 02:00:00+00:00,2024-11-18 02:00:00+00:00,0.712,0.7349,9066.06247297594,6455.036480758869,24,time_stop,207.6128306311493,12.057420846236381,11.857985189320779,0.0,183.69742459559217,0.02845799944634802,101705.30142804381
XLM,1,2024-11-18 10:00:00+00:00,2024-11-19 10:00:00+00:00,0.23382,0.23324,19893.17955729034,4651.423244085627,24,time_stop,-11.53804414322834,14.332358954355302,13.448873622438533,0.0,-39.319276720022174,-0.008453171138536443,101665.98215132378
BCH,1,2024-11-21 13:00:00+00:00,2024-11-22 13:00:00+00:00,496.8,476.0,13.759897042909259,6835.91685091732,24,time_stop,-286.20585849251273,15.119074821382066,12.653894860304524,0.0,-313.97882817419935,-0.04593075589151822,101352.00332314958
BTC,1,2024-11-25 15:00:00+00:00,2024-11-25 21:00:00+00:00,95422.2,94037.77142857143,0.3660427320514122,34928.60278635626,6,stop,-506.76001661574566,39.294678134650795,39.294678134650795,0.0,-585.3493728850473,-0.016758453708136736,100766.65395026453
WLD,1,2024-11-29 01:00:00+00:00,2024-11-30 01:00:00+00:00,2.791,2.928,2232.1727140881403,6229.994045019999,24,time_stop,305.80766183007523,14.167707187390423,11.429699221018932,0.0,280.21025542166586,0.04497761208064949,101046.8642056862
WLD,1,2024-12-01 01:00:00+00:00,2024-12-02 01:00:00+00:00,3.373,3.391,1743.9054473367937,5882.193073867005,24,time_stop,31.390298052061926,10.618750811320682,9.208065306866432,0.0,11.56348193387481,0.0019658453554080428,101058.42768762007
AAVE,1,2024-12-02 09:00:00+00:00,2024-12-02 11:00:00+00:00,206.49,220.62428571428575,53.597448678581436,11067.337177640282,2,target,757.5616531798366,25.709702968666,25.38725642388917,0.0,706.4646937872815,0.0638333035713935,101714.6851177654
SOL,1,2024-12-02 04:00:00+00:00,2024-12-02 12:00:00+00:00,228.44,222.80285714285714,89.63621310356577,20476.49652137856,8,stop,-505.2921384381012,23.036058586550883,25.60805413808433,0.0,-553.9362511627363,-0.027052296303930565,101167.5769770339
XRP,1,2024-12-02 09:00:00+00:00,2024-12-02 14:00:00+00:00,2.275,2.6499571428571427,2020.9387970146138,4597.635763208246,5,target,757.7654372177508,5.305418803913868,5.172340233609277,0.0,747.2876781802277,0.16253738152992958,101920.17007401804
ADA,1,2024-12-02 09:00:00+00:00,2024-12-02 15:00:00+00:00,1.0833,1.2165214285714285,5687.208490208612,6160.952957442989,6,target,757.6580396491489,12.85152924168721,8.75792552154142,0.0,736.0485848859203,0.11946992453443536,102669.07018814565
LINK,1,2024-12-02 11:00:00+00:00,2024-12-02 15:00:00+00:00,19.782,21.88371428571429,362.97043017147064,7180.281049652032,4,target,762.8601383832413,16.207948155325635,16.891100444969144,0.0,729.7610897829464,0.1016340564856179,103415.03922608391
DOGE,1,2024-12-02 09:00:00+00:00,2024-12-03 09:00:00+00:00,0.40952,0.41751,19123.10322512593,7831.293232753571,24,time_stop,152.79359476875612,9.014257009798133,8.810204886847767,0.0,134.9691328721102,0.017234590617500545,103512.27728798933
BTC,1,2024-12-02 18:00:00+00:00,2024-12-03 18:00:00+00:00,94612.0,95524.1,0.2700937521761765,25554.11008089241,24,time_stop,246.35251135989213,28.748373841003964,28.748373841003964,0.0,188.8557636778842,0.007390426161586329,103701.56232308176
SOL,1,2024-12-02 18:00:00+00:00,2024-12-03 18:00:00+00:00,220.6,227.12,64.28353490546273,14180.947800145077,24,time_stop,419.12864758361764,17.996954135486927,18.26891795247104,0.0,382.86277549565966,0.026998391143626014,104102.42205271291
DOGE,1,2024-12-03 14:00:00+00:00,2024-12-04 07:00:00+00:00,0.39617,0.42112785714285716,31104.647629588155,12322.72825141394,17,target,776.3053520181712,13.863069282840684,13.863069282840684,0.0,748.5792134524899,0.060747847244509025,104864.86433544823
XRP,1,2024-12-03 14:00:00+00:00,2024-12-04 14:00:00+00:00,2.4389,2.5673,1784.7823563129348,4352.9056888116165,24,time_stop,229.16605455058095,4.897018899913069,4.897018899913069,0.0,219.37201675075482,0.05039668498093406,105089.1333710989
ADA,1,2024-12-03 14:00:00+00:00,2024-12-04 14:00:00+00:00,1.1901,1.1933,5132.8795550421255,6108.639958455633,24,time_stop,16.42521457613527,9.559014243714637,9.023999860309162,0.0,-2.1577995278885282,-0.0003532373069232347,105096.53458581472
PEPE,1,2024-12-04 17:00:00+00:00,2024-12-04 18:00:00+00:00,2.0297e-05,2.1841142857142856e-05,510275900.88907915,10357.06996034564,1,target,787.9388875300082,14.801560736245639,13.394825906797516,0.0,759.742500886965,0.07335496465658813,105761.33771587243
SOL,1,2024-12-04 17:00:00+00:00,2024-12-04 20:00:00+00:00,225.87,235.83214285714286,79.121933975124,17871.271226961257,3,target,788.2240093936098,20.79329599218721,20.36028829175678,0.0,747.0704251096657,0.04180286984747945,106529.20143697428
AVAX,1,2024-12-04 17:00:00+00:00,2024-12-05 01:00:00+00:00,52.946,50.278,196.79751757429122,10419.641365488422,8,stop,-525.0557768882088,24.36172339252778,25.08758175916942,0.0,-574.505082039906,-0.05513674241637165,105979.05807832691
WLD,1,2024-12-04 17:00:00+00:00,2024-12-05 09:00:00+00:00,3.229,3.5206428571428576,2702.1682183275434,8725.301176979638,16,target,788.0680596736696,17.222952488152494,16.210740384482822,0.0,754.6343668010343,0.08648805943707946,106734.94594337359
NEAR,1,2024-12-04 17:00:00+00:00,2024-12-05 12:00:00+00:00,7.228,7.750857142857143,1506.7746258938262,10890.966995960574,19,target,787.8278758244867,32.56139895636754,31.4083041582474,0.0,723.8581727098718,0.0664640865203566,107491.36551503983
BTC,1,2024-12-05 16:00:00+00:00,2024-12-05 20:00:00+00:00,101344.2,98443.51428571428,0.18528612904467873,18777.67451912973,4,stop,-537.4568275751998,21.12488383402095,21.12488383402095,0.0,-579.7065952432416,-0.03087211862430922,106911.65891979658
SHIB,1,2024-12-05 01:00:00+00:00,2024-12-06 01:00:00+00:00,3.1407e-05,3.0939e-05,277162596.7825929,8704.845677150895,24,time_stop,-129.7120952942524,15.969454242507933,20.515034294177926,0.0,-166.19658383093827,-0.019092421622956855,106745.65994910616
