candidate,universe_size,rebalance_days,momentum_signal,top_k,threshold_set,risk_on_votes,neutral_policy,median_fold_sharpe,worst_fold_sharpe,positive_fold_fraction,development_sharpe,development_cagr,development_max_drawdown,development_turnover,development_exposure
u50_r7_volatility_adjusted_momentum_k5_balanced_v3_btc_eth,50,7,volatility_adjusted_momentum,5,balanced,3,btc_eth,1.3958440544382338,-0.3313834465501389,0.8,1.2891176986349153,0.8980272490924233,-0.6818171458237472,29.12516746296089,0.612724028472888
u30_r14_volatility_adjusted_momentum_k5_strict_v4_reduced_momentum,30,14,volatility_adjusted_momentum,5,strict,4,reduced_momentum,1.389000538919047,-0.7370455023714305,0.7333333333333333,1.0632595876766076,0.33662159181415685,-0.3178133248175903,6.505692530410198,0.17005610150464015
u20_r7_momentum_21d_k3_balanced_v4_reduced_momentum,20,7,momentum_21d,3,balanced,4,reduced_momentum,1.3889077650412849,-0.802336772715668,0.8,1.4108869624441935,0.6210443431515067,-0.711678793975776,15.647996438288793,0.2510275439062406
u30_r7_momentum_126d_k10_strict_v3_reduced_momentum,30,7,momentum_126d,10,strict,3,reduced_momentum,1.3867933012353688,-0.17431672269115445,0.8,1.3112375094291404,0.7757169053728745,-0.51619573212632,17.69700018723914,0.43380566781449775
u20_r7_momentum_21d_k5_balanced_v4_reduced_momentum,20,7,momentum_21d,5,balanced,4,reduced_momentum,1.3847958433285077,-0.9232029762980603,0.8,1.4018439412549601,0.6190322796705123,-0.6512503356638725,17.00704482695687,0.29447105055001893
u30_r7_momentum_126d_k10_balanced_v3_btc_eth,30,7,momentum_126d,10,balanced,3,btc_eth,1.3835998398194769,-0.45719090546532953,0.8,1.3305587894554867,0.9223796309380441,-0.6790834911828645,24.518391466432313,0.6208350790654189
u30_r7_momentum_21d_k3_balanced_v3_reduced_momentum,30,7,momentum_21d,3,balanced,3,reduced_momentum,1.383288425507352,-0.33070231035267145,0.8,1.3130186998533273,0.8121447484309592,-0.756827236341427,24.145949541740208,0.43697500036446596
u30_r7_volatility_adjusted_momentum_k5_strict_v3_btc_eth,30,7,volatility_adjusted_momentum,5,strict,3,btc_eth,1.380161459917252,-0.3803707993684011,0.8666666666666667,1.3492210100759239,0.7825081670606815,-0.5026033091738085,21.559148032744613,0.424553828889577
u10_r7_momentum_63d_k5_balanced_v4_btc_eth,10,7,momentum_63d,5,balanced,4,btc_eth,1.3789224155193127,-0.688060190392915,0.8666666666666667,1.5050913478445167,0.5675868830879494,-0.43321178140495853,12.53355696530491,0.2948280672003762
u50_r7_volatility_adjusted_momentum_k5_strict_v3_btc_eth,50,7,volatility_adjusted_momentum,5,strict,3,btc_eth,1.3755361966395827,-0.34556176620207274,0.8,1.476230472251925,0.9021377659498475,-0.5277757212312886,22.19135745187135,0.4117092469664279
u20_r7_momentum_21d_k10_balanced_v4_reduced_momentum,20,7,momentum_21d,10,balanced,4,reduced_momentum,1.3747997121652842,-1.0725498158369582,0.8,1.3202823437612952,0.5386339858452811,-0.5917601924093248,15.989309391841203,0.2967137598251499
u50_r7_momentum_63d_k10_balanced_v4_reduced_momentum,50,7,momentum_63d,10,balanced,4,reduced_momentum,1.3744821098727846,-0.6154493293798073,0.8,1.287115864184094,0.5856863689394818,-0.621305407453125,15.964530137801338,0.28983454599651787
u20_r7_volatility_adjusted_momentum_k10_balanced_v3_btc_eth,20,7,volatility_adjusted_momentum,10,balanced,3,btc_eth,1.3734811259067323,-0.9045737821902368,0.8,1.2262461071088768,0.7807953252560369,-0.7301706502091204,23.817232999401778,0.6202219640963044
u50_r7_momentum_63d_k5_strict_v4_btc_eth,50,7,momentum_63d,5,strict,4,btc_eth,1.369883051845085,-0.32113988391980747,0.8,1.1524702919327414,0.2872524684899571,-0.20525377987523874,8.47507647793354,0.15411083766292955
u20_r7_momentum_21d_k3_balanced_v3_btc_eth,20,7,momentum_21d,3,balanced,3,btc_eth,1.3698726625925906,-0.8746896876916016,0.8,1.3481075386970074,0.7166835696427922,-0.7895072881741776,23.288784664384387,0.43432914809536305
u50_r14_volatility_adjusted_momentum_k5_strict_v4_btc_eth,50,14,volatility_adjusted_momentum,5,strict,4,btc_eth,1.3692477497040325,-0.4119129058360318,0.6666666666666666,1.0208404522491887,0.2631803073654684,-0.27673286348641835,5.113256080815064,0.156787178674656
u20_r14_volatility_adjusted_momentum_k3_strict_v3_reduced_momentum,20,14,volatility_adjusted_momentum,3,strict,3,reduced_momentum,1.3663044270197788,-0.24756331969107975,0.8666666666666667,1.139179369029572,0.48127068220192837,-0.4914033880083929,10.055580948103668,0.31607255799082
u10_r7_momentum_21d_k10_strict_v3_btc_eth,10,7,momentum_21d,10,strict,3,btc_eth,1.361266292407048,-0.6075735380485586,0.8,1.3206035735882564,0.702852854635825,-0.6650051604889204,16.740967631417025,0.4360787027373835
u10_r7_momentum_63d_k10_strict_v3_btc_eth,10,7,momentum_63d,10,strict,3,btc_eth,1.361266292407048,-0.6075735380485586,0.8,1.3206035735882564,0.702852854635825,-0.6650051604889204,16.740967631417025,0.4360787027373835
u10_r7_momentum_126d_k10_strict_v3_btc_eth,10,7,momentum_126d,10,strict,3,btc_eth,1.361266292407048,-0.6075735380485586,0.8,1.3206035735882564,0.702852854635825,-0.6650051604889204,16.740967631417025,0.4360787027373835
u10_r7_volatility_adjusted_momentum_k10_strict_v3_btc_eth,10,7,volatility_adjusted_momentum,10,strict,3,btc_eth,1.361266292407048,-0.6075735380485586,0.8,1.3206035735882564,0.702852854635825,-0.6650051604889204,16.740967631417025,0.4360787027373835
u30_r7_momentum_21d_k10_strict_v3_btc_eth,30,7,momentum_21d,10,strict,3,btc_eth,1.361187084961952,-0.2485323164809726,0.8,1.4758010802029238,0.8849447644750148,-0.5598013730431497,21.872673145827818,0.4218642406940599
u30_r7_volatility_adjusted_momentum_k10_balanced_v3_btc_eth,30,7,volatility_adjusted_momentum,10,balanced,3,btc_eth,1.3610552726674783,-0.6018116426776474,0.8,1.2996946543975376,0.86930986014811,-0.6842179294782109,26.198530574680724,0.6181996715614465
u30_r7_momentum_21d_k3_strict_v4_btc_eth,30,7,momentum_21d,3,strict,4,btc_eth,1.360831758953722,-0.3790330252009788,0.8666666666666667,1.2913653888547798,0.30357370103108616,-0.20525377987523874,7.850031820379331,0.1423631864058538
u50_r7_momentum_21d_k5_strict_v4_btc_eth,50,7,momentum_21d,5,strict,4,btc_eth,1.3584458420159717,-0.07558326883738874,0.9333333333333333,1.2481999719241355,0.3159645926032857,-0.20525377987523852,8.493527273947409,0.15270687573534172
u30_r7_momentum_63d_k10_strict_v4_btc_eth,30,7,momentum_63d,10,strict,4,btc_eth,1.3582015246906818,-0.36397270906961904,0.8,1.0387200199059234,0.2356364063319778,-0.20525377987523852,8.363238271623738,0.1556491739573858
u20_r14_momentum_126d_k10_strict_v3_btc_eth,20,14,momentum_126d,10,strict,3,btc_eth,1.3570212522276082,-0.6024288691204933,0.8,1.2690927728536703,0.6948768661097806,-0.5670023138902951,10.804423148206643,0.4335384299067102
u20_r14_volatility_adjusted_momentum_k3_strict_v3_btc_eth,20,14,volatility_adjusted_momentum,3,strict,3,btc_eth,1.3560353758490027,-0.6271098657784956,0.8,1.2800539430170093,0.529350143737342,-0.4853832907156618,9.930107659655462,0.31623085226398945
u50_r7_volatility_adjusted_momentum_k10_balanced_v3_btc_eth,50,7,volatility_adjusted_momentum,10,balanced,3,btc_eth,1.355575429071139,-0.4626451640188041,0.8,1.3625554639457844,0.9823077860914111,-0.6501561420872467,28.15351443759483,0.6201557350495054
u30_r7_momentum_63d_k10_strict_v3_btc_eth,30,7,momentum_63d,10,strict,3,btc_eth,1.3552224633570134,-0.30344964592909807,0.8,1.3793519891630541,0.7991261212516343,-0.5576795687742087,20.830465427826198,0.42445703572331883
u10_r7_volatility_adjusted_momentum_k5_balanced_v4_reduced_momentum,10,7,volatility_adjusted_momentum,5,balanced,4,reduced_momentum,1.3546728376016497,-0.843504530280918,0.8666666666666667,1.2628910391685157,0.5066863760507481,-0.6602702989312716,14.002124769384809,0.29731305816445225
u10_r14_volatility_adjusted_momentum_k3_strict_v3_btc_eth,10,14,volatility_adjusted_momentum,3,strict,3,btc_eth,1.3540861076017505,-0.7801054543641542,0.7333333333333333,0.9370861994347409,0.35330528327717303,-0.7701744296486535,9.373818231576852,0.3085921622101719
u20_r7_momentum_63d_k3_balanced_v3_btc_eth,20,7,momentum_63d,3,balanced,3,btc_eth,1.3531583588216956,-0.2299461279207303,0.9333333333333333,1.282020892330325,0.6553333787565514,-0.4823119048082205,22.271782381990402,0.4350244223245066
u20_r7_momentum_21d_k5_balanced_v3_btc_eth,20,7,momentum_21d,5,balanced,3,btc_eth,1.3519412661986396,-0.9153020464078702,0.8,1.258119878203595,0.8506573589393553,-0.846868434703856,27.500505181851768,0.6134962256274938
u30_r7_momentum_63d_k5_strict_v4_btc_eth,30,7,momentum_63d,5,strict,4,btc_eth,1.3518543527542681,-0.503200417851844,0.8,1.11420299950926,0.26225753569336274,-0.2052537798752384,8.27938219289942,0.15418663341763975
u50_r7_momentum_63d_k10_strict_v4_btc_eth,50,7,momentum_63d,10,strict,4,btc_eth,1.3512175788574292,-0.14924664067586438,0.8666666666666667,1.1541342333225966,0.2763439599450095,-0.20525377987523863,8.504511285090684,0.1542840296705684
u20_r7_volatility_adjusted_momentum_k5_balanced_v4_reduced_momentum,20,7,volatility_adjusted_momentum,5,balanced,4,reduced_momentum,1.350952028642704,-0.644051574831437,0.8666666666666667,1.2627784762719747,0.5187874949937199,-0.5049110817596442,16.165884814610607,0.2969027667261494
u10_r14_momentum_21d_k5_balanced_v3_reduced_momentum,10,14,momentum_21d,5,balanced,3,reduced_momentum,1.3503224833725673,-0.8845751135008377,0.8,1.1886263470138914,0.743093237415084,-0.8033302565833803,14.208164754046633,0.5899137270750183
u50_r7_momentum_126d_k3_balanced_v3_btc_eth,50,7,momentum_126d,3,balanced,3,btc_eth,1.3502819676946638,-0.46671794419978685,0.8,0.9623192404447738,0.44842457588052387,-0.7241171419328885,23.415968281549375,0.43813374012750395
u50_r7_momentum_63d_k5_strict_v3_btc_eth,50,7,momentum_63d,5,strict,3,btc_eth,1.3458212743588844,-0.24857267045049103,0.8,1.328574247147798,0.8007170796301231,-0.5270205012921245,22.349670353940994,0.41057457480491777
u10_r14_momentum_63d_k5_balanced_v4_btc_eth,10,14,momentum_63d,5,balanced,4,btc_eth,1.345496010255321,-0.46791467485215865,0.8,1.1038445229203195,0.3756875103527699,-0.394551851577575,7.410168037957085,0.2888778946272645
u20_r7_momentum_21d_k3_strict_v3_reduced_momentum,20,7,momentum_21d,3,strict,3,reduced_momentum,1.344602233630015,-0.6513770682757637,0.8,1.346910902655946,0.666309687197091,-0.7538648061113962,18.744994564286365,0.32252639266409017
u20_r7_momentum_21d_k3_balanced_v3_reduced_momentum,20,7,momentum_21d,3,balanced,3,reduced_momentum,1.3419329730009038,-0.5580060027700993,0.8,1.2933262765627154,0.7177625156776664,-0.7510543512608957,23.283103662220306,0.43470721340934265
u20_r7_volatility_adjusted_momentum_k5_balanced_v4_btc_eth,20,7,volatility_adjusted_momentum,5,balanced,4,btc_eth,1.3414509502546559,-0.6735208617948159,0.8666666666666667,1.3350308129629402,0.47107063907868674,-0.4395935145908003,13.752195552584059,0.29063054139178685
u20_r7_momentum_126d_k10_strict_v3_reduced_momentum,20,7,momentum_126d,10,strict,3,reduced_momentum,1.340822536526684,-0.3903410437782616,0.8,1.181312726377335,0.6348335390517936,-0.5653983435828893,16.97702004652436,0.44166495621237
u30_r7_volatility_adjusted_momentum_k5_strict_v4_reduced_momentum,30,7,volatility_adjusted_momentum,5,strict,4,reduced_momentum,1.340678983792562,-0.45104277465161224,0.8666666666666667,1.1274400971613574,0.33423839410698464,-0.27565831186151935,10.285401403654568,0.15714370296977265
u10_r14_momentum_126d_k3_strict_v3_btc_eth,10,14,momentum_126d,3,strict,3,btc_eth,1.3400482427730824,-0.6928662136534235,0.8,1.030919184409352,0.4017000037048899,-0.7487252760076928,9.041351678813712,0.3083299365950786
u30_r7_volatility_adjusted_momentum_k10_balanced_v4_btc_eth,30,7,volatility_adjusted_momentum,10,balanced,4,btc_eth,1.3371556634840878,-0.4477095690648508,0.8,1.208733981137982,0.41839044067530806,-0.4717815107478417,13.906189264975259,0.283553653936371
u10_r7_volatility_adjusted_momentum_k3_balanced_v3_btc_eth,10,7,volatility_adjusted_momentum,3,balanced,3,btc_eth,1.3357916710498439,-0.7462868725032563,0.8,1.1597033062102293,0.5444651688619941,-0.7914762971161939,18.529332249402703,0.43091855946594526
u20_r14_momentum_21d_k10_strict_v3_reduced_momentum,20,14,momentum_21d,10,strict,3,reduced_momentum,1.3352073190287077,-0.7796851886858743,0.8,1.2017017793761482,0.6538648565032406,-0.6567527873422757,11.902871784620825,0.43252002990764427
u30_r14_volatility_adjusted_momentum_k10_strict_v3_btc_eth,30,14,volatility_adjusted_momentum,10,strict,3,btc_eth,1.3339717071510646,-0.6557120022957603,0.8,1.3107268184353844,0.7408420527891482,-0.627340482145432,11.929583312853904,0.4286827200788892
u10_r14_volatility_adjusted_momentum_k3_strict_v3_reduced_momentum,10,14,volatility_adjusted_momentum,3,strict,3,reduced_momentum,1.3313230067409065,-0.6597934182724003,0.8,0.9353155959685646,0.3636104192412999,-0.7565275683116779,8.875200420174735,0.30814342825771224
u20_r14_momentum_21d_k10_strict_v3_btc_eth,20,14,momentum_21d,10,strict,3,btc_eth,1.3310157644255496,-0.7897692740458844,0.8,1.2521946638038688,0.6824946722198726,-0.6468066078170922,11.679056490429737,0.4323011094972691
u20_r7_momentum_21d_k10_strict_v3_reduced_momentum,20,7,momentum_21d,10,strict,3,reduced_momentum,1.3300536315776417,-0.597170991883801,0.8,1.3134685850050585,0.7512053121980367,-0.6335480357361922,21.018793064126374,0.43640997856546015
u20_r7_momentum_63d_k3_strict_v3_btc_eth,20,7,momentum_63d,3,strict,3,btc_eth,1.329885773794307,-0.3503275920521579,0.8,1.243915712608875,0.5101875711896326,-0.39094732197947624,17.831137813501577,0.3226567114207693
u20_r7_momentum_63d_k5_balanced_v3_btc_eth,20,7,momentum_63d,5,balanced,3,btc_eth,1.3297568840851695,-0.5547437586459792,0.8666666666666667,1.2860316678783403,0.8919995270241277,-0.665797275163757,25.93029134780484,0.6177581135921743
u50_r7_momentum_63d_k10_balanced_v3_btc_eth,50,7,momentum_63d,10,balanced,3,btc_eth,1.3292476375552496,-0.509362384823402,0.8,1.427953748374557,1.1553782672273178,-0.6607544445069665,27.901678838765427,0.6202200448797422
u10_r7_volatility_adjusted_momentum_k5_strict_v3_btc_eth,10,7,volatility_adjusted_momentum,5,strict,3,btc_eth,1.328646678844514,-0.6924405830145964,0.8,1.2505380679092155,0.6941880019205449,-0.7427497013808291,19.141506578709816,0.4345904119232633
u30_r7_momentum_126d_k5_balanced_v3_btc_eth,30,7,momentum_126d,5,balanced,3,btc_eth,1.3281529376772885,-0.48178040201452493,0.8,1.2868544131410768,0.9347881767669517,-0.7740842614940677,26.349281761667307,0.6182950805035801
u30_r7_momentum_63d_k10_balanced_v4_reduced_momentum,30,7,momentum_63d,10,balanced,4,reduced_momentum,1.3271384719593515,-0.7495927918889583,0.7333333333333333,1.0954787079779953,0.43069989085914506,-0.6433911995668375,15.608658317515545,0.29075680885568983
u30_r7_momentum_21d_k5_balanced_v3_reduced_momentum,30,7,momentum_21d,5,balanced,3,reduced_momentum,1.325608656003099,-0.7550460148080803,0.8,1.2115112855060133,0.842340025346092,-0.8239228217011305,30.552337772999785,0.6096545419390088
u20_r14_momentum_63d_k5_strict_v3_reduced_momentum,20,14,momentum_63d,5,strict,3,reduced_momentum,1.3245112862036634,-0.543364027956762,0.7333333333333333,1.1670100806646466,0.6454038374637119,-0.5698583781109907,11.98418138292055,0.42871639221261326
u30_r7_momentum_63d_k3_balanced_v4_btc_eth,30,7,momentum_63d,3,balanced,4,btc_eth,1.3233227409535675,-0.6505117970682663,0.8,1.2583293609871975,0.4129159669657321,-0.4390125228093401,12.646595262974573,0.2447280688659999
u20_r14_momentum_126d_k10_strict_v3_reduced_momentum,20,14,momentum_126d,10,strict,3,reduced_momentum,1.3226497266912154,-0.5459649895765133,0.8,1.1556987434139498,0.6249050055492975,-0.5709812326773753,9.827188117382676,0.44104452315930215
u50_r7_momentum_21d_k3_strict_v3_reduced_momentum,50,7,momentum_21d,3,strict,3,reduced_momentum,1.32188346214669,-0.5678816172691643,0.8,1.0494498490906377,0.5645565688052119,-0.7792936063577767,21.55277630726511,0.32106220075737935
u50_r7_momentum_63d_k5_balanced_v4_btc_eth,50,7,momentum_63d,5,balanced,4,btc_eth,1.321619016164422,-0.34393259698296874,0.8,1.304709661448922,0.5141765167240584,-0.5396288131015512,13.919935231029982,0.2813273669078563
u20_r7_momentum_21d_k10_balanced_v4_btc_eth,20,7,momentum_21d,10,balanced,4,btc_eth,1.3212501053593613,-0.7645514506470169,0.8,1.3786278249096786,0.49861606835251804,-0.4389555768825071,13.678103616312692,0.29192854840849397
u10_r7_momentum_21d_k3_balanced_v3_btc_eth,10,7,momentum_21d,3,balanced,3,btc_eth,1.3179609169506397,-0.9579453424608068,0.7333333333333333,1.0736057725835826,0.47620996243106917,-0.7970015233708276,20.281919391935315,0.42974645908085735
u50_r14_momentum_21d_k10_strict_v4_reduced_momentum,50,14,momentum_21d,10,strict,4,reduced_momentum,1.3150330060104796,-0.6901708607487701,0.7333333333333333,1.2950585811586288,0.4650182081132703,-0.4751312380709569,6.5511875935614965,0.15733998080324918
u20_r7_volatility_adjusted_momentum_k5_strict_v3_reduced_momentum,20,7,volatility_adjusted_momentum,5,strict,3,reduced_momentum,1.3144277585447264,-0.28287272675243647,0.8666666666666667,1.280011639236004,0.7449510795310956,-0.511565760351921,21.23429246945762,0.43798074521221536
u20_r7_momentum_63d_k10_strict_v3_btc_eth,20,7,momentum_63d,10,strict,3,btc_eth,1.3137984140712184,-0.56585435594846,0.8,1.1989164135244896,0.6232080968516829,-0.6061624966950901,19.263287234730647,0.42959967163575286
u50_r14_momentum_126d_k10_strict_v4_reduced_momentum,50,14,momentum_126d,10,strict,4,reduced_momentum,1.3133635636582364,-0.38889260870114345,0.8,1.1817995897233662,0.40103972477933714,-0.40156022963233196,5.673782156540777,0.15787493158182814
u10_r7_volatility_adjusted_momentum_k5_balanced_v3_reduced_momentum,10,7,volatility_adjusted_momentum,5,balanced,3,reduced_momentum,1.3126163855372162,-0.8329041024359918,0.8,1.1725527925719255,0.7472693036992297,-0.8761655150405899,21.44283623518556,0.617719722711118
u50_r14_volatility_adjusted_momentum_k3_strict_v3_btc_eth,50,14,volatility_adjusted_momentum,3,strict,3,btc_eth,1.3124424330654652,-0.38000316878536694,0.8,1.3964645757497822,0.6052284136108093,-0.4653913040825366,10.921395915958652,0.3150324042540221
u50_r7_momentum_126d_k5_balanced_v4_btc_eth,50,7,momentum_126d,5,balanced,4,btc_eth,1.311236462324834,-0.14162643364325186,0.9333333333333333,1.4415075759426053,0.5611167959244707,-0.41213915558876246,13.72908244800726,0.2814743585422381
u10_r7_momentum_21d_k10_balanced_v3_reduced_momentum,10,7,momentum_21d,10,balanced,3,reduced_momentum,1.3108198655180756,-0.8352228390043079,0.8666666666666667,1.2961423495934647,0.8362529079141836,-0.7856044626308631,13.675013683634374,0.6180470032840722
u10_r7_momentum_63d_k10_balanced_v3_reduced_momentum,10,7,momentum_63d,10,balanced,3,reduced_momentum,1.3108198655180756,-0.8352228390043079,0.8666666666666667,1.2961423495934647,0.8362529079141836,-0.7856044626308631,13.675013683634374,0.6180470032840722
