name,family,benchmark_group,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,expansion_threshold,leadership_threshold,rebalance_days
expansion_sizing_eth_tilt_e60_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.30970079105654325,1.3070489743007576,1.970246372735456,2.0188779772669765,0.22515881115509379,-0.1534024317189272,0.23234200743494424,0.017657992565055763,0.22769516728624536,0.0475,0.7723048327137546,6.445167286245353,-0.06902031622394778,0.24840934300367867,0.8847583643122676,0.6,0.6,14
expansion_sizing_eth_tilt_e60_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.17986213077779434,0.6392425872625993,0.6536938075167437,0.2885634234609289,0.36341367317309914,-0.6233019023013755,0.32731253420908596,0.017542419266557197,0.38697318007662834,0.3205,0.6130268199233717,6.402983032293377,-0.22336765343852127,0.41543284122790647,1.2720306513409962,0.6,0.6,14
expansion_sizing_eth_tilt_e60_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.2680252857322638,1.1608627680247485,1.7729658854205284,1.6667155725682632,0.22575257296754778,-0.16081045269125327,0.22862453531598512,0.017657992565055763,0.22769516728624536,0.095,0.7723048327137546,6.445167286245353,-0.07136358638825824,0.2421256019775413,0.8847583643122676,0.6,0.6,14
eth_leadership_tilt_l40_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,10,False,0.3310807630119359,0.8460316987117775,0.8993581612328225,0.4402658117375637,0.469548082019708,-0.7520019819510504,0.33004926108374383,0.020525451559934318,0.4885057471264368,0.037500000000000006,0.5114942528735632,7.491789819376026,-0.4018763074123498,0.549915208952763,1.2873563218390804,0.4,0.4,14
eth_leadership_tilt_l40_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,10,False,0.35298560837510906,1.1531131391711538,1.4942060575473848,1.4326054006931015,0.29993251810918725,-0.24639416283390592,0.25092936802973975,0.02137546468401487,0.30576208178438663,0.0115,0.6942379182156133,7.802044609665428,-0.1198769074293573,0.31711361269905547,0.9368029739776952,0.4,0.4,14
eth_leadership_tilt_l40_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,25,False,0.3161437364296129,0.8218985558725206,0.8747638934288623,0.4182476353631288,0.4696624345800639,-0.7558769248154439,0.33004926108374383,0.020525451559934318,0.4885057471264368,0.09375,0.5114942528735632,7.491789819376026,-0.4023205540174847,0.549915208952763,1.2873563218390804,0.4,0.4,14
eth_leadership_tilt_l40_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,25,False,0.3371829660892933,1.1134183744678634,1.4477744793437661,1.3513202846324515,0.3001145555385662,-0.2495211312401815,0.24721189591078066,0.02137546468401487,0.30576208178438663,0.028749999999999998,0.6942379182156133,7.802044609665428,-0.12088004864038526,0.3151180382390222,0.9368029739776952,0.4,0.4,14
eth_leadership_tilt_l40_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,50,False,0.291593502060167,0.781633184000346,0.8337347713770359,0.38256426607446237,0.46989484287341093,-0.7622078900683609,0.32950191570881227,0.020525451559934318,0.4885057471264368,0.1875,0.5114942528735632,7.491789819376026,-0.4030609650260426,0.549915208952763,1.2873563218390804,0.4,0.4,14
eth_leadership_tilt_l40_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,50,False,0.311225642339338,1.047126538519259,1.3696463305228654,1.2197383123394998,0.3004870352179934,-0.2551577163649116,0.24535315985130113,0.02137546468401487,0.30576208178438663,0.057499999999999996,0.6942379182156133,7.802044609665428,-0.12255082098493075,0.3117954427036691,0.9368029739776952,0.4,0.4,14
eth_leadership_tilt_l40_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,100,False,0.2437613749029537,0.7009885371294762,0.7504489183424827,0.3147721361095986,0.4705161862335641,-0.7744058223059487,0.3289545703338807,0.020525451559934318,0.4885057471264368,0.375,0.5114942528735632,7.491789819376026,-0.4045417870431587,0.549915208952763,1.2873563218390804,0.4,0.4,14
eth_leadership_tilt_l40_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,100,False,0.26070907856396475,0.9142522018073321,1.208119379906577,0.9789065995404509,0.3014898137127948,-0.266326816763065,0.24349442379182157,0.02137546468401487,0.30576208178438663,0.11499999999999999,0.6942379182156133,7.802044609665428,-0.12588812939714056,0.30516285875058524,0.9368029739776952,0.4,0.4,14
eth_leadership_tilt_l50_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,10,False,0.33208279695681275,0.8546138174190623,0.9061664430599484,0.45050581134064854,0.46105976129261367,-0.7371332147049917,0.33278598795840175,0.02099069512862616,0.4885057471264368,0.03835,0.5114942528735632,7.661603721948548,-0.4018763074123498,0.5085617493688988,1.2873563218390804,0.4,0.5,14
eth_leadership_tilt_l50_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,10,False,0.2894734430659449,1.0533264809178937,1.3046049916684286,1.1748388830991856,0.2768674234616597,-0.24639416283390592,0.24721189591078066,0.0224907063197026,0.30576208178438663,0.0121,0.6942379182156133,8.20910780669145,-0.1198769074293573,0.2539771335424541,0.9368029739776952,0.4,0.5,14
eth_leadership_tilt_l50_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,25,False,0.31680361662668455,0.8294962163518838,0.8804764116085387,0.4272115388854091,0.46116622298299,-0.7415614696485545,0.33278598795840175,0.02099069512862616,0.4885057471264368,0.09587499999999999,0.5114942528735632,7.661603721948548,-0.4023205540174847,0.5077171762604347,1.2873563218390804,0.4,0.5,14
eth_leadership_tilt_l50_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,25,False,0.27364241117994026,1.0082276590841608,1.2541234420917466,1.0966702892852003,0.2770387467641585,-0.2495211312401815,0.24535315985130113,0.0224907063197026,0.30576208178438663,0.03025,0.6942379182156133,8.20910780669145,-0.12088004864038526,0.25132807745046226,0.9368029739776952,0.4,0.5,14
eth_leadership_tilt_l50_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,50,False,0.2916994836667821,0.7875851331392449,0.8378714340137197,0.3895640777929934,0.46138710912482667,-0.7487843471588913,0.33169129720853857,0.02099069512862616,0.4885057471264368,0.19174999999999998,0.5114942528735632,7.661603721948548,-0.4030609650260426,0.5063095544129936,1.2873563218390804,0.4,0.5,14
eth_leadership_tilt_l50_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,50,False,0.24765998522174648,0.9329277734281222,1.16786857158282,0.9706153070736756,0.27740127904858386,-0.2551577163649116,0.24349442379182157,0.0224907063197026,0.30576208178438663,0.0605,0.6942379182156133,8.20910780669145,-0.12255082098493075,0.24692123205563332,0.9368029739776952,0.4,0.5,14
eth_leadership_tilt_l50_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,100,False,0.24281905649749658,0.7036354545596293,0.7508043591809052,0.31838558818261226,0.4619915142884789,-0.7626571852185282,0.33169129720853857,0.02099069512862616,0.4885057471264368,0.38349999999999995,0.5114942528735632,7.661603721948548,-0.4045417870431587,0.5034943107181127,1.2873563218390804,0.4,0.5,14
eth_leadership_tilt_l50_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,100,False,0.1971729713515442,0.7821091589078641,0.9901834867099054,0.740342162114892,0.2784135898363813,-0.266326816763065,0.23977695167286245,0.0224907063197026,0.30576208178438663,0.121,0.6942379182156133,8.20910780669145,-0.12588812939714056,0.23813842851769706,0.9368029739776952,0.4,0.5,14
eth_leadership_tilt_l60_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,10,False,0.313757353533036,0.8293290779322993,0.8740401106544213,0.421319022849228,0.45542545087777847,-0.7447025567732704,0.33169129720853857,0.02044334975369458,0.4885057471264368,0.03735,0.5114942528735632,7.4618226600985205,-0.40293548727121553,0.5085617493688988,1.2873563218390804,0.4,0.6,14
eth_leadership_tilt_l60_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,10,False,0.30375590357126225,1.1144858381651732,1.394543481262192,1.3404736573279625,0.26988243164903186,-0.2266034113469675,0.24535315985130113,0.02137546468401487,0.30576208178438663,0.0115,0.6942379182156133,7.802044609665428,-0.09895791942392862,0.25572006773133826,0.9368029739776952,0.4,0.6,14
eth_leadership_tilt_l60_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,25,False,0.29904966422732726,0.8044789728793261,0.8487319774138568,0.3994498230691387,0.45558037886491604,-0.7486538908181374,0.33169129720853857,0.02044334975369458,0.4885057471264368,0.09337499999999999,0.5114942528735632,7.4618226600985205,-0.403378947187807,0.5077171762604347,1.2873563218390804,0.4,0.6,14
eth_leadership_tilt_l60_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,25,False,0.2885379777260322,1.0704486105927238,1.345410297744502,1.2540315904782213,0.27005227366109785,-0.23008828479033694,0.24349442379182157,0.02137546468401487,0.30576208178438663,0.028750000000000005,0.6942379182156133,7.802044609665428,-0.09998328175657689,0.2538200387098206,0.9368029739776952,0.4,0.6,14
eth_leadership_tilt_l60_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,50,False,0.27487540825922085,0.7630276437577711,0.8067758401331324,0.3640199020285012,0.4558816203432378,-0.7551109341205726,0.33059660645867545,0.02044334975369458,0.4885057471264368,0.18674999999999997,0.5114942528735632,7.4618226600985205,-0.4041180470487925,0.5063095544129936,1.2873563218390804,0.4,0.6,14
eth_leadership_tilt_l60_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,50,False,0.2635408780514181,0.9968929694064288,1.2610749004894097,1.1173245155220193,0.2704121484217844,-0.23586780240679728,0.241635687732342,0.02137546468401487,0.30576208178438663,0.05750000000000001,0.6942379182156133,7.802044609665428,-0.10169106725255161,0.25065652038736697,0.9368029739776952,0.4,0.6,14
eth_leadership_tilt_l60_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,100,False,0.22777232798331037,0.6800493383027713,0.7211118561054898,0.29674996979666607,0.45664505178038123,-0.7675563645023473,0.33059660645867545,0.02044334975369458,0.4885057471264368,0.37349999999999994,0.5114942528735632,7.4618226600985205,-0.40559624677076356,0.5034943107181127,1.2873563218390804,0.4,0.6,14
eth_leadership_tilt_l60_14d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,100,False,0.2148922118500567,0.8494698070279866,1.0862407579297344,0.8688825990388289,0.2714184125767773,-0.24732019272543115,0.23977695167286245,0.02137546468401487,0.30576208178438663,0.11500000000000002,0.6942379182156133,7.802044609665428,-0.10510231927535385,0.24434147141773987,0.9368029739776952,0.4,0.6,14
