candidate,split,positive_invested_week_percentage,missed_upside_while_in_cash,avoided_downside_while_in_cash,average_exposure
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,development,0.4471153846153846,9.760355286981389,8.437696290172047,0.4054559043348281
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2829925650557621
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,development,0.4567307692307692,9.386297012152902,8.255148532702192,0.4298704534130543
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2797397769516728
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,development,0.4567307692307692,9.386297012152902,8.255148532702192,0.4342301943198804
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2797397769516728
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,development,0.4567307692307692,9.386297012152902,8.255148532702192,0.4394618834080717
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2829925650557621
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,development,0.4567307692307692,9.386297012152902,8.255148532702192,0.4420777279521674
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2829925650557621
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,development,0.4831460674157303,11.764001679100232,10.819248335656548,0.3967364225211758
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2797397769516728
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,development,0.4806629834254143,11.578726062929622,10.73084780249527,0.4028400597907324
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2797397769516728
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,development,0.4734042553191489,11.132884978342329,9.999223147893884,0.4185351270553064
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2829925650557621
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,development,0.46875,10.819555749607332,9.787150896937469,0.4255107125062282
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2829925650557621
