candidate,fold,fold_sharpe,fold_return,positive_fold
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,7,2.2158696708238,4.501843616329731,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,8,2.1218584585868667,3.871080237836866,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,9,-0.2009228050260747,-0.3493553019917149,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,10,1.3227790629307743,0.619786541038233,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,11,1.1915483332549934,0.4340847831710903,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,12,-0.2515644014336631,-0.3784748295220326,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,13,-0.4116735821156999,-0.4497300929732615,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,14,1.0482583235333116,0.3699024860553324,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,0,1.4283662797693124,2.188210437682865,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,1,0.1925456717390422,-0.0299578596747821,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,2,-0.643238529546807,-0.6519106984957834,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,3,0.0768066601615723,-0.1033739557965408,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,4,-0.1626348785135426,-0.2250515101499998,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,5,2.313836821355085,4.952336753791722,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,6,0.963736521912438,1.1359327155113008,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,7,2.2158696708238,4.501843616329731,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,8,2.089333571381528,3.7552103013618208,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,9,-0.2002093613402409,-0.3501229660200565,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,10,1.4004876178152146,0.6739861629704675,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,11,1.2031961619935716,0.4468161586541994,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,12,-0.2875660624020756,-0.3993078754282183,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,13,-0.4752014425306219,-0.4808254145514656,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.50,14,0.9690671297137212,0.3373161794691104,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,0,1.457683741665295,2.2882828520447203,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,1,0.1013289420092788,-0.0933356847853917,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,2,-0.607201757536945,-0.6388370814792633,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,3,0.1311107951710082,-0.0696982712572633,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,4,-0.1871134127023436,-0.23976569250495,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,5,2.1500878113351107,4.330164923027509,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,6,0.9585796525494352,1.1232311534636836,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,7,2.2068496891040748,4.469126289813965,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,8,2.0025078984400477,3.4693214137727164,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,9,-0.3040037997373525,-0.4145704592898892,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,10,1.078865088539466,0.507979047268696,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,11,0.6624284979880772,0.2323070798403188,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,12,-0.2875660624020756,-0.3993078754282183,False
