,ret
2023-07-31,0.02222480846446099
2023-08-31,-0.013598703940572677
2023-09-30,-0.008179085050316096
2023-10-31,-0.016580067548255355
2023-11-30,0.05664398340615359
2023-12-31,0.008839813521285773
2024-01-31,-0.005846386701602176
2024-02-29,0.021433844996264825
2024-03-31,0.021823490189940238
2024-04-30,-0.009962976317898806
2024-05-31,0.035287902565693176
2024-06-30,0.01895189422667597
2024-07-31,0.031124683956213917
2024-08-31,-0.010029140283910718
2024-09-30,0.008813618602972844
2024-10-31,0.00583948260084192
2024-11-30,0.05218648530936178
2024-12-31,0.0109305668637315
2025-01-31,0.014794799078890215
2025-02-28,-0.00621042643224188
2025-03-31,-0.0845798222637936
2025-04-30,-0.08655499996637804
2025-05-31,0.01991721077027965
2025-06-30,0.022783445074020726
2025-07-31,0.019360607633441166
2025-08-31,0.0028857098850639837
2025-09-30,0.013485148206243986
2025-10-31,0.025142976000815942
2025-11-30,-7.766318124165903e-05
2025-12-31,0.011857308993812883
2026-01-31,0.007975551564971805
2026-02-28,-0.011391246602621773
2026-03-31,-0.014081903726334374
2026-04-30,0.019678522545970772
2026-05-31,0.025307719651372833
2026-06-30,0.01644882960534552
2026-07-31,-0.003239949747262159
