config,model,feature,importance,method,fold,target,label_tstat_threshold,exploratory_model
btc_upward_trend__t1_0__logistic_regression,logistic_regression,jump_intensity,0.7066796405708131,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,tvl_percentile,-0.5077463843814316,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,tvl_acceleration,0.4284609024117299,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,market_dollar_volume_growth_30d,0.40089203378359883,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,dispersion_acceleration,-0.3363436739430333,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,combined_crypto_liquidity_impulse,-0.28507708505482005,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,vix_change_5d,-0.2683092515577528,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,dow_vol_level,0.20692583228355596,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,eth_btc_relative_strength_30d,-0.20213277495975307,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,downside_to_upside_volatility_ratio,0.18423644836268988,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,top20_30d_high_pct,-0.16692265565549907,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volatility_4h_7d,-0.15338027772735227,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volume_confirmation_of_price_trend,0.14222655514161145,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volatility_expansion_probability,-0.11302118918729245,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,tvl_growth_30d,0.09382494926649532,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volatility_of_volatility,0.09179474377455726,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,eth_btc_relative_strength_14d,-0.05951489663831287,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,stablecoin_supply_change_7d,-0.05934648145933239,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,upside_semivariance,0.03874588173035704,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,stablecoin_supply_acceleration,0.023571069824428397,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,top20_above_30dma_pct,0.020015603288336393,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,equity_momentum_21d,-0.01911849862549512,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,risk_appetite_recovery_score,0.00965693555121545,coefficient,6.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,vix_change_21d,1.050950734654823,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,cross_sectional_dispersion,-0.999882911232346,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,dow_vol_level,0.9802233160386945,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,equity_realized_vol_21d,-0.9643648114926581,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,distance_from_90d_lows,0.8381264120679146,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,upside_semivariance,0.8147826276774973,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,falling_vix_after_high_vix,0.6077527390368387,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,equity_momentum_21d,0.5775161049672796,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,downside_to_upside_volatility_ratio,0.498905898654475,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,recovery_from_drawdown,-0.47415147411336295,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,eth_btc_relative_strength_30d,-0.42927077564984933,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,market_dollar_volume_growth_30d,0.39468614080242176,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volatility_4h_7d,-0.36060702364669156,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volatility_of_volatility,0.339687697984209,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,top20_above_30dma_pct,0.31172972666508253,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,risk_appetite_recovery_score,-0.2846567855457089,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volatility_expansion_probability,-0.282118410406846,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volume_confirmation_of_price_trend,-0.22301119016724094,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,eth_btc_relative_strength_14d,-0.20149633329444575,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,stablecoin_supply_acceleration,-0.19504906728267804,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,vix_level,-0.17835332139895077,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,dispersion_acceleration,-0.1676896805776559,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,tvl_acceleration,0.14285574874262233,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,tvl_growth_30d,-0.13785803144791248,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,stablecoin_supply_percentile,-0.12909733280366792,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,jump_intensity,0.08471190794665862,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,tvl_percentile,-0.07058299010755796,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,stablecoin_supply_change_7d,0.06746114146582342,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,top20_30d_high_pct,-0.04739776181427103,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,combined_crypto_liquidity_impulse,0.046548620996164386,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,vix_change_5d,-0.014451358447102292,coefficient,7.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,cross_sectional_dispersion,-1.2837918783198952,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,vix_change_21d,1.0779206582404623,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,distance_from_90d_lows,0.978368416207112,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,falling_vix_after_high_vix,0.8783732219763448,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volatility_of_volatility,0.7205674413271573,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,equity_realized_vol_21d,-0.6131262610173489,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,equity_momentum_21d,0.5338761011539114,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,jump_intensity,0.46331948254860905,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,recovery_from_drawdown,-0.45175832101211294,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,market_dollar_volume_growth_30d,0.41473554385105094,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,dow_vol_level,0.37212860313898993,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,tvl_growth_30d,-0.3389674022571792,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,top20_above_30dma_pct,0.3325696398412514,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volatility_expansion_probability,-0.32508566707286374,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,risk_appetite_recovery_score,-0.31649209974899706,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volume_confirmation_of_price_trend,-0.25580679764413955,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,upside_semivariance,0.2286092573409975,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,eth_btc_relative_strength_30d,-0.21451515119399997,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,stablecoin_supply_acceleration,-0.18609188921427314,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,stablecoin_supply_percentile,-0.1787854611813545,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,top20_30d_high_pct,-0.17243734200034527,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,tvl_percentile,0.1686237470440652,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,eth_btc_relative_strength_14d,-0.15951274172254842,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volatility_4h_7d,-0.15885457621716234,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,downside_to_upside_volatility_ratio,0.12230944312728513,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,vix_change_5d,0.11469957736726036,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,stablecoin_supply_change_7d,0.09199791814106915,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,combined_crypto_liquidity_impulse,0.08684435409285488,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,vix_level,0.07325602647173464,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,dispersion_acceleration,0.060376976155501534,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,tvl_acceleration,0.024414406274194857,coefficient,8.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,vix_level,2.2329396162283426,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,recovery_from_drawdown,-1.3787654850644684,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,jump_intensity,0.9896738124366082,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,falling_vix_after_high_vix,0.8102405285199805,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,vix_change_5d,-0.7478796681677754,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volatility_of_volatility,-0.7421075062579523,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,equity_realized_vol_21d,-0.6392737356776517,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,dow_vol_level,0.6030388903608115,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,stablecoin_supply_acceleration,-0.6014205483441112,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volume_confirmation_of_price_trend,0.561080524391167,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,vix_change_21d,0.5157354151156845,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,equity_momentum_21d,0.42838177132994126,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,downside_to_upside_volatility_ratio,0.37117170411762956,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,stablecoin_supply_change_7d,0.3013658608937465,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,stablecoin_supply_percentile,0.2753013415318443,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,market_dollar_volume_growth_30d,0.2471264128053537,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,upside_semivariance,-0.23088537209887944,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,tvl_acceleration,0.22502776686233553,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volatility_4h_7d,-0.21901546532623317,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,risk_appetite_recovery_score,-0.21504401312754118,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,dispersion_acceleration,-0.2040217721872015,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,tvl_growth_30d,-0.16989467783523943,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,tvl_percentile,0.12521206625023346,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,distance_from_90d_lows,0.12026457815076096,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,top20_above_30dma_pct,-0.08061344462972969,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,cross_sectional_dispersion,-0.04884843087632323,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,volatility_expansion_probability,0.04395830798406279,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,eth_btc_relative_strength_14d,0.04311091999916412,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,eth_btc_relative_strength_30d,0.03718997258135748,coefficient,9.0,btc_upward_trend,1.0,
btc_upward_trend__t1_0__logistic_regression,logistic_regression,combined_crypto_liquidity_impulse,0.019240259325517328,coefficient,9.0,btc_upward_trend,1.0,
